"ID","Binomial","Replicate","Class","Order","Family","Genus","Species","Subspecies","Common_name","Location","Latitude","Longitude","System","Units","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","FBname","SpeciesRefNo","LongevityWild","LongevityCaptive","Length","LTypeMaxM","LengthFemale","LTypeMaxF","CommonLength","LTypeComM","CommonLengthF","LTypeComF","DepthRangeShallow","DepthRangeDeep","DepthRangeRef","DepthRangeComShallow","DepthRangeComDeep","DepthComRef","SpecCode","Troph","seTroph","TrophObserved","Median_T","lcl_T","ucl_T","n_T"
4374,"Sebastes_brevispinis",1,"Fish","Scorpaeniformes","Sebastidae","Sebastes","brevispinis","NULL","Silvergray rockfish","West Coast Vancouver Island",49.31,-126.78,"Marine","Biomass","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","558137.5026","NULL","704101.5778","NULL","326795.8279","NULL","777347.4002","NULL","2821629.454","NULL","781026.3903","NULL","407396.8843","NULL","NULL","NULL","NULL","Silvergray rockfish",2850,82,NA,71,"TL",NA,NA,NA,NA,NA,NA,"0",375,6793,NA,NA,NA,"3955",3.83999991416931,0.649999976158142,FALSE,NA,NA,NA,NA
4375,"Sebastes_brevispinis",1,"Fish","Scorpaeniformes","Sebastidae","Sebastes","brevispinis","NULL","Silvergray rockfish","Hectate Straight",53.17,-130.82,"Marine","Biomass","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","430519.58","NULL","264211.82","NULL","607263.49","NULL","616016.32","NULL","355976.93","NULL","266745.08","NULL","136158.62","NULL","NULL","NULL","Silvergray rockfish",2850,82,NA,71,"TL",NA,NA,NA,NA,NA,NA,"0",375,6793,NA,NA,NA,"3955",3.83999991416931,0.649999976158142,FALSE,NA,NA,NA,NA
4376,"Sebastes_brevispinis",1,"Fish","Scorpaeniformes","Sebastidae","Sebastes","brevispinis","NULL","Silvergray rockfish","Queen Charlotte Sound",51.85732,-128.86062,"Marine","Biomass","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2305515.993","3865353.171","2739563.249","NULL","3408618.623","NULL","3985055.353","NULL","3857470.105","NULL","14363135.94","NULL","5105073.353","NULL","6541453.859","NULL","NULL","NULL","Silvergray rockfish",2850,82,NA,71,"TL",NA,NA,NA,NA,NA,NA,"0",375,6793,NA,NA,NA,"3955",3.83999991416931,0.649999976158142,FALSE,NA,NA,NA,NA
4382,"Sebastes_caurinus",0,"Fish","Scorpaeniformes","Sebastidae","Sebastes","caurinus","NULL","Copper rockfish","Pacific Rim National Park",48.782655,-125.173875,"Marine","Count","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","96","307","129","61","68","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Copper rockfish",2850,57,NA,58,"TL",NA,NA,NA,NA,NA,NA,"10",183,2850,NA,NA,NA,"3957",4.05999994277954,0.490000009536743,TRUE,9.19999980926514,NA,NA,1
4383,"Sebastes_caurinus",0,"Fish","Scorpaeniformes","Sebastidae","Sebastes","caurinus","NULL","Copper rockfish","Pacific Rim National Park",48.782655,-125.173875,"Marine","Count","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","119","193","153","148","NULL","NULL","NULL","NULL","Copper rockfish",2850,57,NA,58,"TL",NA,NA,NA,NA,NA,NA,"10",183,2850,NA,NA,NA,"3957",4.05999994277954,0.490000009536743,TRUE,9.19999980926514,NA,NA,1
4384,"Sebastes_caurinus",1,"Fish","Scorpaeniformes","Sebastidae","Sebastes","caurinus","NULL","Copper rockfish","Strait of Georgia",49.35,-123.87,"Marine","Biomass","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2124.571429","NULL","NULL","1419","NULL","NULL","NULL","NULL","NULL","Copper rockfish",2850,57,NA,58,"TL",NA,NA,NA,NA,NA,NA,"10",183,2850,NA,NA,NA,"3957",4.05999994277954,0.490000009536743,TRUE,9.19999980926514,NA,NA,1
4390,"Sebastes_crameri",1,"Fish","Scorpaeniformes","Sebastidae","Sebastes","crameri","NULL","Darkblotched rockfish","West Coast Vancouver Island",49.31,-126.78,"Marine","Biomass","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","109044.1572","NULL","153238.0957","NULL","64330.90562","NULL","98271.82004","NULL","168246.4353","NULL","171906.7685","NULL","103364.5519","NULL","NULL","NULL","NULL","Darkblotched rockfish",6793,105,NA,58,"TL",NA,NA,NA,NA,NA,NA,"25",600,6793,76,NA,2850,"3962",3.79999995231628,0.649999976158142,FALSE,12.6000003814697,NA,NA,1
4391,"Sebastes_crameri",1,"Fish","Scorpaeniformes","Sebastidae","Sebastes","crameri","NULL","Darkblotched rockfish","West Coast Haida Gwaii",53.135067,-132.70632,"Marine","Biomass","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","40138.66474","6703.332044","84951.64473","NULL","3684.994207","NULL","7931.058629","NULL","NULL","NULL","5561.478787","NULL","NULL","NULL","NULL","Darkblotched rockfish",6793,105,NA,58,"TL",NA,NA,NA,NA,NA,NA,"25",600,6793,76,NA,2850,"3962",3.79999995231628,0.649999976158142,FALSE,12.6000003814697,NA,NA,1
4397,"Sebastes_diploproa",1,"Fish","Scorpaeniformes","Sebastidae","Sebastes","diploproa","NULL","Splitnose rockfish","West Coast Vancouver Island",49.31,-126.78,"Marine","Biomass","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","702986.4113","NULL","1288372.394","NULL","1447302.312","NULL","1604115.599","NULL","1591472.53","NULL","2997931.332","NULL","2606277.762","NULL","NULL","NULL","NULL","Splitnose rockfish",2850,86,NA,46,"TL",NA,NA,NA,NA,NA,NA,"0",800,6793,91,579,2850,"3964",3.74000000953674,0.639999985694885,FALSE,NA,NA,NA,NA
4398,"Sebastes_diploproa",1,"Fish","Scorpaeniformes","Sebastidae","Sebastes","diploproa","NULL","Splitnose rockfish","West Coast Haida Gwaii",53.135067,-132.70632,"Marine","Biomass","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","7146.691708","41684.76582","5282.13739","NULL","65169.98292","NULL","145342.2343","NULL","NULL","NULL","78988.6641","NULL","NULL","NULL","NULL","Splitnose rockfish",2850,86,NA,46,"TL",NA,NA,NA,NA,NA,NA,"0",800,6793,91,579,2850,"3964",3.74000000953674,0.639999985694885,FALSE,NA,NA,NA,NA
4399,"Sebastes_diploproa",1,"Fish","Scorpaeniformes","Sebastidae","Sebastes","diploproa","NULL","Splitnose rockfish","Strait of Georgia",49.35,-123.87,"Marine","Biomass","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","17807.6","NULL","NULL","54475.40909","NULL","NULL","NULL","NULL","NULL","Splitnose rockfish",2850,86,NA,46,"TL",NA,NA,NA,NA,NA,NA,"0",800,6793,91,579,2850,"3964",3.74000000953674,0.639999985694885,FALSE,NA,NA,NA,NA
4406,"Sebastes_elongatus",1,"Fish","Scorpaeniformes","Sebastidae","Sebastes","elongatus","NULL","Greenstriped rockfish","West Coast Vancouver Island",49.31,-126.78,"Marine","Biomass","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","206946.0607","NULL","558346.9641","NULL","1016732.82","NULL","799829.9711","NULL","808734.4046","NULL","727612.3679","NULL","995267.453","NULL","NULL","NULL","NULL","Greenstriped rockfish",27436,54,NA,39,"TL",NA,NA,NA,NA,NA,NA,"25",425,6793,91,366,6885,"3965",3.70000004768372,0.629999995231628,FALSE,11.1999998092651,NA,NA,2
4407,"Sebastes_elongatus",1,"Fish","Scorpaeniformes","Sebastidae","Sebastes","elongatus","NULL","Greenstriped rockfish","West Coast Haida Gwaii",53.135067,-132.70632,"Marine","Biomass","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","12001.44141","13860.77662","18700.56734","NULL","15343.65723","NULL","14659.48185","NULL","NULL","NULL","12596.20617","NULL","NULL","NULL","NULL","Greenstriped rockfish",27436,54,NA,39,"TL",NA,NA,NA,NA,NA,NA,"25",425,6793,91,366,6885,"3965",3.70000004768372,0.629999995231628,FALSE,11.1999998092651,NA,NA,2
4408,"Sebastes_elongatus",1,"Fish","Scorpaeniformes","Sebastidae","Sebastes","elongatus","NULL","Greenstriped rockfish","Strait of Georgia",49.35,-123.87,"Marine","Biomass","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","25772.48571","NULL","NULL","147043.5455","NULL","NULL","NULL","NULL","NULL","Greenstriped rockfish",27436,54,NA,39,"TL",NA,NA,NA,NA,NA,NA,"25",425,6793,91,366,6885,"3965",3.70000004768372,0.629999995231628,FALSE,11.1999998092651,NA,NA,2
4414,"Sebastes_entomelas",1,"Fish","Scorpaeniformes","Sebastidae","Sebastes","entomelas","NULL","Widow rockfish","West Coast Vancouver Island",49.31,-126.78,"Marine","Biomass","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1086.451377","NULL","26601.71548","NULL","14971.36638","NULL","1839551.67","NULL","10335.3409","NULL","58660.61302","NULL","16779.77586","NULL","NULL","NULL","NULL","Widow rockfish",2850,60,NA,60,"TL",NA,NA,NA,NA,NA,NA,"0",549,27437,NA,NA,NA,"502",3.70000004768372,0.259999990463257,TRUE,NA,NA,NA,NA
4415,"Sebastes_entomelas",1,"Fish","Scorpaeniformes","Sebastidae","Sebastes","crameri","NULL","Darkblotched rockfish","West Coast Haida Gwaii",53.135067,-132.70632,"Marine","Biomass","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","69493.67205","32407.702","92549.78643","NULL","19129.74129","NULL","109927.5024","NULL","NULL","NULL","104643.1464","NULL","NULL","NULL","NULL","Widow rockfish",2850,60,NA,60,"TL",NA,NA,NA,NA,NA,NA,"0",549,27437,NA,NA,NA,"502",3.70000004768372,0.259999990463257,TRUE,NA,NA,NA,NA
4419,"Sebastes_fasciatus",0,"Fish","Scorpaeniformes","Sebastidae","Sebastes","fasciatus","NULL","Acadian redfish","4RST",49.495564,-59.609137,"Marine","Biomass (t)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","362001","303334","189759","160941","407910","400934","325351","295856","244181","127521","77270","13772","12375","29836","62468","20659","30749","28271","21781","86256","22535","71451","116550","103010","78258","29382","37167","37302","35770","69771","110602","103134","NULL","NULL","NULL","NULL","NULL","Acadian redfish",7251,NA,NA,30,"TL",NA,NA,NA,NA,NA,NA,"70",592,5951,128,366,5951,"3969",3.24000000953674,0.158999994397163,TRUE,NA,NA,NA,NA
4425,"Sebastes_flavidus",1,"Fish","Scorpaeniformes","Sebastidae","SEBASTES","FLAVIDUS","NULL","Yellowtail rockfish","Pacific Rim National Park",48.782655,-125.173875,"Marine","Count","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4","45","10","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Yellowtail rockfish",4925,64,NA,66,"TL",NA,NA,NA,NA,NA,NA,"0",549,6793,24,46,2850,"503",4.15000009536743,0.550000011920929,TRUE,NA,NA,NA,NA
4426,"Sebastes_flavidus",0,"Fish","Scorpaeniformes","Sebastidae","SEBASTES","FLAVIDUS","NULL","Yellowtail rockfish","Pacific Rim National Park",48.782655,-125.173875,"Marine","Count","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","22","4","NULL","NULL","NULL","NULL","Yellowtail rockfish",4925,64,NA,66,"TL",NA,NA,NA,NA,NA,NA,"0",549,6793,24,46,2850,"503",4.15000009536743,0.550000011920929,TRUE,NA,NA,NA,NA
4427,"Sebastes_flavidus",1,"Fish","Scorpaeniformes","Sebastidae","SEBASTES","FLAVIDUS","NULL","Yellowtail rockfish","West Coast Vancouver Island",49.31,-126.78,"Marine","Biomass","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","798327.0192","NULL","3976803.056","NULL","3881412.449","NULL","5981880.07","NULL","1109281.111","NULL","5209213.213","NULL","3292592.382","NULL","NULL","NULL","NULL","Yellowtail rockfish",4925,64,NA,66,"TL",NA,NA,NA,NA,NA,NA,"0",549,6793,24,46,2850,"503",4.15000009536743,0.550000011920929,TRUE,NA,NA,NA,NA
4428,"Sebastes_flavidus",1,"Fish","Scorpaeniformes","Sebastidae","Sebastes","diploproa","NULL","Splitnose rockfish","West Coast Haida Gwaii",53.135067,-132.70632,"Marine","Biomass","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1870.512507","22837.76355","4203.475553","NULL","10750.96721","NULL","14352.70081","NULL","NULL","NULL","13998.98347","NULL","NULL","NULL","NULL","Yellowtail rockfish",4925,64,NA,66,"TL",NA,NA,NA,NA,NA,NA,"0",549,6793,24,46,2850,"503",4.15000009536743,0.550000011920929,TRUE,NA,NA,NA,NA
4432,"Sebastes_helvomaculatus",1,"Fish","Scorpaeniformes","Sebastidae","SEBASTES","HELVOMACULATUS","NULL","Rosethorn rockfish","West Coast Vancouver Island",49.31,-126.78,"Marine","Biomass","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","63322.06441","NULL","48646.62302","NULL","109338.5155","NULL","120933.5057","NULL","278569.3683","NULL","82045.70615","NULL","170916.0054","NULL","NULL","NULL","NULL","Rosethorn rockfish",2850,87,NA,41,"TL",NA,NA,NA,NA,NA,NA,"25",549,6793,NA,NA,NA,"3972",3.71000003814697,0.629999995231628,FALSE,NA,NA,NA,NA
4433,"Sebastes_helvomaculatus",1,"Fish","Scorpaeniformes","Sebastidae","Sebastes","elongatus","NULL","Greenstriped rockfish","West Coast Haida Gwaii",53.135067,-132.70632,"Marine","Biomass","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","75774.17219","60811.85544","74561.83006","NULL","59638.1404","NULL","63859.12602","NULL","NULL","NULL","110545.1517","NULL","NULL","NULL","NULL","Rosethorn rockfish",2850,87,NA,41,"TL",NA,NA,NA,NA,NA,NA,"25",549,6793,NA,NA,NA,"3972",3.71000003814697,0.629999995231628,FALSE,NA,NA,NA,NA
4439,"Sebastes_maliger",1,"Fish","Scorpaeniformes","Sebastidae","Sebastes","maliger","NULL","Quillback rockfish","Pacific Rim National Park",48.782655,-125.173875,"Marine","Count","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","16","3","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Quillback rockfish",2850,90,NA,61,"TL",NA,NA,NA,NA,NA,NA,"0",274,27437,0,92,27437,"3978",3.83999991416931,0.370000004768372,TRUE,NA,NA,NA,NA
4440,"Sebastes_maliger",1,"Fish","Scorpaeniformes","Sebastidae","Sebastes","maliger","NULL","Quillback rockfish","Pacific Rim National Park",48.782655,-125.173875,"Marine","Count","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","1","4","4","NULL","NULL","NULL","NULL","Quillback rockfish",2850,90,NA,61,"TL",NA,NA,NA,NA,NA,NA,"0",274,27437,0,92,27437,"3978",3.83999991416931,0.370000004768372,TRUE,NA,NA,NA,NA
4441,"Sebastes_maliger",1,"Fish","Scorpaeniformes","Sebastidae","Sebastes","maliger","NULL","Quillback rockfish","West Coast Vancouver Island",49.31,-126.78,"Marine","Biomass","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","77008.62765","NULL","41893.19683","NULL","58926.89449","NULL","40597.49988","NULL","66567.29227","NULL","35710.84782","NULL","52060.26401","NULL","NULL","NULL","NULL","Quillback rockfish",2850,90,NA,61,"TL",NA,NA,NA,NA,NA,NA,"0",274,27437,0,92,27437,"3978",3.83999991416931,0.370000004768372,TRUE,NA,NA,NA,NA
