ID,Binomial,Replicate,Class,Order,Family,Genus,Species,Subspecies,Common_name,Location,Latitude,Longitude,System,Units,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,FBname,SpecCode,SpeciesRefNo,LongevityWild,AgeMax,LongevityCaptive,Length,LTypeMaxM,LengthFemale,LTypeMaxF,CommonLength,LTypeComM,CommonLengthF,LTypeComF,Weight,WeightFemale,MaxWeightRef,Median_T,lcl_T,ucl_T,n_T,Herbivory2,DietTroph,DietSeTroph,DietRemark,DietRef,FoodTroph,FoodSeTroph,FoodRemark,FoodRef,Troph,seTroph,TrophObserved,MaxLength_TLonly
4120,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,Murray River,46.018891000000004,-62.511072,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38,10,30,23,135,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4121,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,Pictou,45.67583,-62.74132,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,199,40,27,38,31,105,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4122,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,Pinette,46.058533,-62.90725,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,3,13,14,37,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4123,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,Pokemouche,47.67109,-64.8083,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4124,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,Pugwash,45.8547,-63.66575,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,5,33,13,102,187,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4125,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,Richibouctou,46.665292,-64.861867,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63,119,200,214,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4126,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,River Phillip,45.85055,-63.739472,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,184,253,46,452,307,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4127,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,Scoudouc River,46.218937,-64.554866,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125,118,10,3,11,8,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4128,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,Shediac River,46.273319,-64.56477,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4129,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,"Shippagan, New Brunswick",47.746584,-64.657552,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,10,8,3,21,28,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4130,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,Souris,46.36766,-62.28626,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,21,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4131,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,"St-Louis de Kent, New Brunswick",46.75123,-64.951922,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2712,4375,496,594,3248,586,849,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4132,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,Summerside,46.383956,-63.758716,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,19,221,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4133,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,Tabusintac,47.341712,-64.965766,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,248,1,15,11,369,208,54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4134,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,Tatamagouche,45.760967,-63.188167,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4135,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,Tracadie,47.473463,-64.873712,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,9,55,4,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4136,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,Trout River,46.46855,-63.446958,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,684,1393,666,1150,112,766,259,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4137,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,"Antigonish, Nova Scotia",45.68314,-61.87121,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4138,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,"Basin Head, Prince Edward Island",46.383134,-62.11238,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,NULL,NULL,332,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4139,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,"Bouctouche, New Brunswick",46.475972,-64.710486,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4140,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,Brackley/Covehead,46.42083333,-63.16583333,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4141,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,Brudenell-Montague,46.172776,-62.547863,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4142,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,"Cape Jourimain, New Brunswick",46.136433,-63.802767,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
4143,Pungitius_pungitius,0,Actinopterygii,Gasterosteiformes,Gasterosteidae,Pungitius,pungitius,NA,Ninespine stickleback,"Cap-Pele, New Brunswick",46.1827,-64.11454,Marine,Number of individuals,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,154,NULL,NULL,52,NULL,NULL,NULL,NULL,NULL,NULL,Ninespine stickleback,3273,5723,5,5,NA,9,TL,NA,NA,6.5,NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3.32,0.095,Troph of juv./adults from 8 studies.,47371,3.35,0.42,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,3.3199999332428,0.0949999988079071,TRUE,9
